106;852;101;996;94;309;75;726;40;355
106;852;101;996;94;309;75;726;40;355
106;852;101;996;94;309;75;261;40;355
106;852;101;996;94;309;75;261;40;355
107;317;101;996;94;309;75;726;40;355
106;852;101;996;94;309;75;726;40;798
106;852;101;996;94;309;76;19;40;798
106;852;101;996;94;309;75;726;40;355
106;852;101;996;94;309;76;19;40;355
106;852;101;996;94;309;75;726;40;355
106;852;101;996;94;774;75;726;40;798
106;852;101;996;94;774;75;726;40;798
106;852;101;996;94;774;75;726;40;355
106;852;101;996;94;774;76;19;40;355
106;852;101;996;94;774;76;19;40;355
106;852;101;996;94;774;76;19;40;355
106;852;101;996;94;774;76;19;40;798
106;852;101;996;94;774;76;19;41;242
106;852;101;996;94;774;76;19;40;355
106;852;101;996;94;774;76;19;40;355
106;852;101;996;94;774;76;655;40;355
106;852;101;996;94;774;76;655;40;355
106;852;101;996;94;774;77;12;40;798
106;852;101;996;94;774;77;12;40;798
106;852;101;996;94;774;76;655;41;242
106;852;101;996;95;238;77;584;40;798
106;852;101;996;95;238;77;584;40;355
106;852;101;552;95;238;77;12;40;798
106;852;101;996;95;238;77;12;40;798
106;852;101;996;95;238;77;12;40;798
106;852;101;996;95;238;77;12;40;798
106;852;101;996;95;238;77;12;40;798
106;852;101;996;95;238;77;12;41;242
106;852;101;996;95;238;77;12;40;355
106;852;101;996;95;238;77;584;40;355
106;852;101;996;95;703;77;584;40;798
106;852;101;996;95;238;77;12;40;798
106;852;101;996;95;238;77;584;40;798
106;852;101;996;95;703;78;49;40;798
106;852;101;996;95;703;78;49;40;798
106;852;101;996;95;703;78;49;40;798
106;852;101;996;95;703;78;513;40;798
106;852;101;996;95;703;78;49;41;242
106;852;101;996;95;703;78;49;40;798
106;388;101;996;95;703;78;49;40;798
106;852;101;996;95;703;78;49;40;355
106;852;101;996;95;703;78;513;40;798
106;852;101;996;95;703;78;513;40;798
106;852;101;996;96;167;78;49;40;798
106;852;101;996;96;167;78;978;40;798
106;852;101;996;95;703;78;513;41;242
106;852;101;996;96;167;78;513;40;355
106;852;101;996;96;167;78;978;40;798
106;852;101;996;96;167;78;978;41;242
106;852;101;996;96;167;78;978;41;242
106;388;101;996;96;167;78;513;41;242
106;852;101;996;96;167;79;443;41;242
106;852;101;996;96;167;79;443;41;242
106;852;101;996;96;167;79;443;40;798
106;852;101;552;96;167;79;443;41;242
106;852;101;996;96;167;79;907;41;242
106;388;101;996;96;167;79;907;40;798
106;852;101;996;96;167;79;907;41;242
106;852;101;996;96;167;79;443;40;798
106;852;101;552;96;167;79;907;40;798
106;852;101;996;96;167;79;907;40;798
106;852;101;996;96;167;79;907;40;798
106;852;101;996;96;632;79;907;40;798
106;852;101;996;96;167;79;907;41;242
106;852;101;552;96;167;79;907;40;798
106;388;101;996;96;167;79;907;41;242
106;388;101;996;96;632;79;907;40;355
106;388;101;996;96;632;80;372;41;242
106;852;101;552;96;632;80;836;40;798
106;852;101;552;96;632;80;372;40;798
106;388;101;996;96;632;80;372;41;242
106;852;101;552;96;632;80;836;40;798
106;388;101;552;96;632;80;836;40;798
106;388;101;996;96;632;80;836;41;242
106;388;101;996;96;632;80;836;41;242
106;388;101;552;96;632;80;836;41;242
106;852;101;552;96;632;80;836;41;242
106;388;101;552;96;632;80;836;41;242
106;388;101;552;96;632;81;301;41;242
106;388;101;552;96;632;80;836;41;242
106;388;101;552;96;632;81;301;41;242
106;388;101;552;96;632;81;301;40;798
106;388;101;552;97;96;81;301;40;798
106;388;101;996;97;96;81;301;40;798
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;301;40;798
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;41;242
106;388;101;552;97;96;81;765;40;798
106;388;101;552;97;96;82;23;41;242
